rank,trajectory_id,anchor_id,canonical_smiles,sampling_temperature,sampling_regime,sampled_dihedral_deg,sigma_shear_mean,hysteresis_mean,reversibility_mean,pathway_voxels_occupied,pathway_neighborhood_contacts,pathway_neighborhood_score_mean,pathway_score_mean,species_conservation_score_mean,field_consensus_complement_bonus,charge_feature_mean,u_pose,u_pose_source,policy_logprob,trajectory_entropy,reward,pi_complement,adjusted_pi_clash,pi_clash_pocket,pi_clash_lock,sigma_shear,pi_clash_lock_cold_hold,pi_clash_lock_ramp_up,pi_clash_lock_warm_hold,pi_clash_lock_ramp_down,pi_clash_lock_cold_return,lock_geometry_score,lock_geometry_atom_count,lock_voxel_indices_json,lock_occupancy_cold_hold,lock_occupancy_ramp_up,lock_occupancy_warm_hold,lock_occupancy_ramp_down,lock_occupancy_cold_return,intracellular_penetration_depth_angstrom,lock_steric_volume_angstrom3,cryptic_bonus,consensus_complement_bonus,pathway_voxels,void_atom_count,survival_tier,selected_dihedral_deg,reward_components_json,lock_phase_provenance,nma_disruption_penalty,hydration_blockade_penalty,thermodynamic_trap_penalty,pathway_bonus,u_pose_right,continuity_admissibility,continuity_reward_v1,continuity_provenance,oracle_valid,generated_by_policy,epistemic_class,training_status
39,near_random-000850,ANCHOR_089667,NC(=O)Nc1ccc(C2CCNCC2)cc1,5.0,near_random,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20718459583839438,0.40546510810816444,best_rotamer_rank_proxy,-12.074581146240234,11.235526084899902,12.947736940770033,1.0,0.986362848085576,0.902254388171302,10.849991328941336,0.0,343.61539032396064,176.213676656901,8.811962989841303,176.21367665690096,360.7961598401587,10.849991328941336,11.0,"[233987,243202,243203,243298,243300,243394,252323,252417,252421,252516,261635]",343.61539032396064,176.213676656901,8.811962989841303,176.21367665690096,360.7961598401587,0.0,220.0,2.0,0.0,0,0,cryptic_rescue,120.0,"{""adjusted_pi_clash"":0.986362848085576,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":1.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":11,""lock_geometry_score"":10.849991328941336,""lock_occupancy_cold_hold"":343.61539032396064,""lock_occupancy_cold_return"":360.7961598401587,""lock_occupancy_ramp_down"":176.21367665690096,""lock_occupancy_ramp_up"":176.213676656901,""lock_occupancy_warm_hold"":8.811962989841303,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=11:total_atoms=129:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":220.0,""lock_voxel_indices"":""[233987,243202,243203,243298,243300,243394,252323,252417,252421,252516,261635]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":10.849991328941336,""pi_clash_lock_cold_hold"":343.61539032396064,""pi_clash_lock_cold_return"":360.7961598401587,""pi_clash_lock_ramp_down"":176.21367665690096,""pi_clash_lock_ramp_up"":176.213676656901,""pi_clash_lock_warm_hold"":8.811962989841303,""pi_clash_pocket"":0.902254388171302,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,12.947736940770033,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
40,near_random-000106,ANCHOR_023994,CC[C@@H](N)C(=O)Nc1cc(C)cc(C)c1,5.0,near_random,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1707524102663534,0.6931471805599453,best_rotamer_rank_proxy,-11.084177017211914,11.235594749450684,12.406826147644747,4.0,2.370080710276126,2.333335272907504,4.740161420552252,0.0,62.000351997459944,31.77739265300638,1.5544333085528166,31.77739265300638,65.10036959733294,4.740161420552252,2.0,"[270756,270852]",62.000351997459944,31.77739265300638,1.5544333085528166,31.77739265300638,65.10036959733294,0.0,40.0,6.0,0.0,0,0,normal,180.0,"{""adjusted_pi_clash"":2.370080710276126,""consensus_complement_bonus"":0.0,""cryptic_bonus"":6.0,""fragment_pi_complement"":4.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":4.740161420552252,""lock_occupancy_cold_hold"":62.000351997459944,""lock_occupancy_cold_return"":65.10036959733294,""lock_occupancy_ramp_down"":31.77739265300638,""lock_occupancy_ramp_up"":31.77739265300638,""lock_occupancy_warm_hold"":1.5544333085528166,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=129:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[270756,270852]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":4.740161420552252,""pi_clash_lock_cold_hold"":62.000351997459944,""pi_clash_lock_cold_return"":65.10036959733294,""pi_clash_lock_ramp_down"":31.77739265300638,""pi_clash_lock_ramp_up"":31.77739265300638,""pi_clash_lock_warm_hold"":1.5544333085528166,""pi_clash_pocket"":2.333335272907504,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,12.406826147644747,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
41,exploitation-000976,ANCHOR_093830,NC[C@H]1CCN(C(=O)Cc2ccncc2)C1,0.1,exploitation,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20854110581350502,0.40546510810816444,best_rotamer_rank_proxy,-9.553208351135254,4.289923191070557,12.152878436527722,2.0,1.0162884997593806,0.9611410617879413,7.114019498315664,0.0,214.81125751098315,110.24405051089117,5.676843510799176,110.24405051089116,225.5518203865323,7.114019498315664,7.0,"[233898,243016,243113,252231,252327,261543]",214.81125751098315,110.24405051089117,5.676843510799176,110.24405051089116,225.5518203865323,0.0,140.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.0162884997593806,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":2.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":7,""lock_geometry_score"":7.114019498315664,""lock_occupancy_cold_hold"":214.81125751098315,""lock_occupancy_cold_return"":225.5518203865323,""lock_occupancy_ramp_down"":110.24405051089116,""lock_occupancy_ramp_up"":110.24405051089117,""lock_occupancy_warm_hold"":5.676843510799176,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=7:total_atoms=129:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":140.0,""lock_voxel_indices"":""[233898,243016,243113,252231,252327,261543]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.114019498315664,""pi_clash_lock_cold_hold"":214.81125751098315,""pi_clash_lock_cold_return"":225.5518203865323,""pi_clash_lock_ramp_down"":110.24405051089116,""pi_clash_lock_ramp_up"":110.24405051089117,""pi_clash_lock_warm_hold"":5.676843510799176,""pi_clash_pocket"":0.9611410617879413,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,12.152878436527722,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
42,exploration-000757,ANCHOR_083758,Cn1c(C(C)(C)C)nc2c1CC[C@@H](CN)C2,2.0,exploration,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13324898950153083,0.1823215567939546,best_rotamer_rank_proxy,-12.678047180175781,11.184309959411621,12.021351314194863,6.0,2.8824274163064767,2.861076102111614,2.8824274163064767,0.0,35.62191959356556,18.199568123920983,0.7772166542764083,18.199568123920983,37.403015573243835,2.8824274163064767,1.0,[279877],35.62191959356556,18.199568123920983,0.7772166542764083,18.199568123920983,37.403015573243835,0.0,20.0,6.0,0.0,0,0,cryptic_rescue,60.0,"{""adjusted_pi_clash"":2.8824274163064767,""consensus_complement_bonus"":0.0,""cryptic_bonus"":6.0,""fragment_pi_complement"":6.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":1,""lock_geometry_score"":2.8824274163064767,""lock_occupancy_cold_hold"":35.62191959356556,""lock_occupancy_cold_return"":37.403015573243835,""lock_occupancy_ramp_down"":18.199568123920983,""lock_occupancy_ramp_up"":18.199568123920983,""lock_occupancy_warm_hold"":0.7772166542764083,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=1:total_atoms=135:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":20.0,""lock_voxel_indices"":""[279877]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":2.8824274163064767,""pi_clash_lock_cold_hold"":35.62191959356556,""pi_clash_lock_cold_return"":37.403015573243835,""pi_clash_lock_ramp_down"":18.199568123920983,""pi_clash_lock_ramp_up"":18.199568123920983,""pi_clash_lock_warm_hold"":0.7772166542764083,""pi_clash_pocket"":2.861076102111614,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,12.021351314194863,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
43,focused-000951,ANCHOR_027044,CC[C@]1(c2nc3ccc(C)cc3o2)CCNC1,0.5,focused,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1396140831404803,0.6931471805599453,best_rotamer_rank_proxy,-12.044156074523926,10.170231819152832,11.888250676786509,3.0,2.4164559949397457,2.3611173080327283,7.249367984819237,0.0,102.20299963259706,52.25944760189277,2.315895571188487,52.259447601892774,107.31314961422692,7.249367984819237,3.0,"[252515,252516,270852]",102.20299963259706,52.25944760189277,2.315895571188487,52.259447601892774,107.31314961422692,0.0,60.0,4.0,0.0,0,0,normal,180.0,"{""adjusted_pi_clash"":2.4164559949397457,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":7.249367984819237,""lock_occupancy_cold_hold"":102.20299963259706,""lock_occupancy_cold_return"":107.31314961422692,""lock_occupancy_ramp_down"":52.259447601892774,""lock_occupancy_ramp_up"":52.25944760189277,""lock_occupancy_warm_hold"":2.315895571188487,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=131:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[252515,252516,270852]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.249367984819237,""pi_clash_lock_cold_hold"":102.20299963259706,""pi_clash_lock_cold_return"":107.31314961422692,""pi_clash_lock_ramp_down"":52.259447601892774,""pi_clash_lock_ramp_up"":52.25944760189277,""pi_clash_lock_warm_hold"":2.315895571188487,""pi_clash_pocket"":2.3611173080327283,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,11.888250676786509,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
44,near_random-001022,ANCHOR_036951,CNC[C@H]1CCN(c2ccc(C)c(F)c2)C1,5.0,near_random,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.14277153556444208,0.6931471805599453,best_rotamer_rank_proxy,-11.878625869750977,11.235527038574219,11.021710662994895,5.0,2.8440968523313512,2.8223861893364552,2.8440968523313512,0.0,38.30743529461367,19.544957923604265,0.782480552594865,19.54495792360427,40.222807059344355,2.8440968523313512,1.0,[279782],38.30743529461367,19.544957923604265,0.782480552594865,19.54495792360427,40.222807059344355,0.0,20.0,6.0,0.0,0,0,cryptic_rescue,180.0,"{""adjusted_pi_clash"":2.8440968523313512,""consensus_complement_bonus"":0.0,""cryptic_bonus"":6.0,""fragment_pi_complement"":5.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":1,""lock_geometry_score"":2.8440968523313512,""lock_occupancy_cold_hold"":38.30743529461367,""lock_occupancy_cold_return"":40.222807059344355,""lock_occupancy_ramp_down"":19.54495792360427,""lock_occupancy_ramp_up"":19.544957923604265,""lock_occupancy_warm_hold"":0.782480552594865,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=1:total_atoms=131:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":20.0,""lock_voxel_indices"":""[279782]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":2.8440968523313512,""pi_clash_lock_cold_hold"":38.30743529461367,""pi_clash_lock_cold_return"":40.222807059344355,""pi_clash_lock_ramp_down"":19.54495792360427,""pi_clash_lock_ramp_up"":19.544957923604265,""pi_clash_lock_warm_hold"":0.782480552594865,""pi_clash_pocket"":2.8223861893364552,""rust_reward_authority"":true,""selected_dihedral_deg"":180.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,11.021710662994895,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
45,focused-000569,ANCHOR_078415,Cc1cn(C)c2ccc(C(=O)CN)cc12,0.5,focused,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18115297228310534,0.1823215567939546,best_rotamer_rank_proxy,-10.593911170959473,10.177483558654785,10.899931120168837,3.0,1.4603789901408013,1.4019638305351692,7.301894950704007,0.0,159.16429621236296,81.59871134284643,4.033126473329881,81.59871134284641,167.12251102298112,7.301894950704007,5.0,"[252422,252517,261637,270660,270756]",159.16429621236296,81.59871134284643,4.033126473329881,81.59871134284641,167.12251102298112,0.0,100.0,2.0,0.0,0,0,normal,60.0,"{""adjusted_pi_clash"":1.4603789901408013,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":5,""lock_geometry_score"":7.301894950704007,""lock_occupancy_cold_hold"":159.16429621236296,""lock_occupancy_cold_return"":167.12251102298112,""lock_occupancy_ramp_down"":81.59871134284641,""lock_occupancy_ramp_up"":81.59871134284643,""lock_occupancy_warm_hold"":4.033126473329881,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=5:total_atoms=125:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":100.0,""lock_voxel_indices"":""[252422,252517,261637,270660,270756]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":7.301894950704007,""pi_clash_lock_cold_hold"":159.16429621236296,""pi_clash_lock_cold_return"":167.12251102298112,""pi_clash_lock_ramp_down"":81.59871134284641,""pi_clash_lock_ramp_up"":81.59871134284643,""pi_clash_lock_warm_hold"":4.033126473329881,""pi_clash_pocket"":1.4019638305351692,""rust_reward_authority"":true,""selected_dihedral_deg"":60.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,10.899931120168837,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
46,near_random-000278,ANCHOR_028169,CCc1ccc2c(c1)O[C@]1(CCNC1)CC2,5.0,near_random,300.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1199215903878212,1.791759469228055,best_rotamer_rank_proxy,-10.381534576416016,11.235689163208008,10.835550462431595,3.0,1.896064568220901,1.8526432422311092,5.688193704662703,0.0,94.299091850711,48.412530312424245,2.52596877413749,48.41253031242424,99.01404644324654,5.688193704662703,3.0,"[270662,270757,270758]",94.299091850711,48.412530312424245,2.52596877413749,48.41253031242424,99.01404644324654,0.0,60.0,4.0,0.0,0,0,normal,0.0,"{""adjusted_pi_clash"":1.896064568220901,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":5.688193704662703,""lock_occupancy_cold_hold"":94.299091850711,""lock_occupancy_cold_return"":99.01404644324654,""lock_occupancy_ramp_down"":48.41253031242424,""lock_occupancy_ramp_up"":48.412530312424245,""lock_occupancy_warm_hold"":2.52596877413749,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=131:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[270662,270757,270758]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":5.688193704662703,""pi_clash_lock_cold_hold"":94.299091850711,""pi_clash_lock_cold_return"":99.01404644324654,""pi_clash_lock_ramp_down"":48.41253031242424,""pi_clash_lock_ramp_up"":48.412530312424245,""pi_clash_lock_warm_hold"":2.52596877413749,""pi_clash_pocket"":1.8526432422311092,""rust_reward_authority"":true,""selected_dihedral_deg"":0.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,10.835550462431595,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
47,focused-000842,ANCHOR_049940,C[C@@H](N)c1nccc(Cc2ccccc2F)n1,0.5,focused,120.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.23300613828863984,0.40546510810816444,best_rotamer_rank_proxy,-11.336566925048828,10.18816089630127,10.815751102805041,3.0,1.885604630569028,1.841062788902043,5.656813891707084,0.0,92.49540856468278,47.42403219151649,2.352655818350209,47.424032191516496,97.12017899291692,5.656813891707084,3.0,"[261447,261543,270663]",92.49540856468278,47.42403219151649,2.352655818350209,47.424032191516496,97.12017899291692,0.0,60.0,4.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.885604630569028,""consensus_complement_bonus"":0.0,""cryptic_bonus"":4.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":3,""lock_geometry_score"":5.656813891707084,""lock_occupancy_cold_hold"":92.49540856468278,""lock_occupancy_cold_return"":97.12017899291692,""lock_occupancy_ramp_down"":47.424032191516496,""lock_occupancy_ramp_up"":47.42403219151649,""lock_occupancy_warm_hold"":2.352655818350209,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=3:total_atoms=127:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":60.0,""lock_voxel_indices"":""[261447,261543,270663]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":5.656813891707084,""pi_clash_lock_cold_hold"":92.49540856468278,""pi_clash_lock_cold_return"":97.12017899291692,""pi_clash_lock_ramp_down"":47.424032191516496,""pi_clash_lock_ramp_up"":47.42403219151649,""pi_clash_lock_warm_hold"":2.352655818350209,""pi_clash_pocket"":1.841062788902043,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,10.815751102805041,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
48,balanced-000315,ANCHOR_025816,CC[C@H](N)C(=O)N1CCC(C(=O)NC)CC1,1.0,balanced,240.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19797115290225903,1.0986122886681098,best_rotamer_rank_proxy,-11.390908241271973,10.994539260864258,10.795127269331395,1.0,1.5450848387795464,1.4753817633458826,9.270509032677278,0.0,195.4143768518141,100.0335877497046,4.652798647595086,100.0335877497046,205.18509569440482,9.270509032677278,6.0,"[233987,243202,243297,252418,252515,252516]",195.4143768518141,100.0335877497046,4.652798647595086,100.0335877497046,205.18509569440482,0.0,120.0,2.0,0.0,0,0,cryptic_rescue,120.0,"{""adjusted_pi_clash"":1.5450848387795464,""consensus_complement_bonus"":0.0,""cryptic_bonus"":2.0,""fragment_pi_complement"":1.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":6,""lock_geometry_score"":9.270509032677278,""lock_occupancy_cold_hold"":195.4143768518141,""lock_occupancy_cold_return"":205.18509569440482,""lock_occupancy_ramp_down"":100.0335877497046,""lock_occupancy_ramp_up"":100.0335877497046,""lock_occupancy_warm_hold"":4.652798647595086,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=6:total_atoms=133:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":120.0,""lock_voxel_indices"":""[233987,243202,243297,252418,252515,252516]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":9.270509032677278,""pi_clash_lock_cold_hold"":195.4143768518141,""pi_clash_lock_cold_return"":205.18509569440482,""pi_clash_lock_ramp_down"":100.0335877497046,""pi_clash_lock_ramp_up"":100.0335877497046,""pi_clash_lock_warm_hold"":4.652798647595086,""pi_clash_pocket"":1.4753817633458826,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""cryptic_rescue""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,10.795127269331395,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
49,balanced-000703,ANCHOR_091392,NCC1CCC(C(=O)N2CCCC2)CC1,1.0,balanced,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1445952185733724,0.6931471805599453,best_rotamer_rank_proxy,-11.067028045654297,10.994539260864258,10.69245845867146,3.0,1.6673850000244763,1.6423115413774918,3.3347700000489526,0.0,65.38722731148573,33.49971336136063,1.6121994112355225,33.49971336136063,68.65658867706001,3.3347700000489526,2.0,"[215945,225065]",65.38722731148573,33.49971336136063,1.6121994112355225,33.49971336136063,68.65658867706001,0.0,40.0,6.0,0.0,0,0,normal,120.0,"{""adjusted_pi_clash"":1.6673850000244763,""consensus_complement_bonus"":0.0,""cryptic_bonus"":6.0,""fragment_pi_complement"":3.0,""intracellular_penetration_depth_angstrom"":0.0,""lock_geometry_atom_count"":2,""lock_geometry_score"":3.3347700000489526,""lock_occupancy_cold_hold"":65.38722731148573,""lock_occupancy_cold_return"":68.65658867706001,""lock_occupancy_ramp_down"":33.49971336136063,""lock_occupancy_ramp_up"":33.49971336136063,""lock_occupancy_warm_hold"":1.6121994112355225,""lock_phase_provenance"":""PHASE_RESOLVED"",""lock_proxy_method"":""residue_lock_region_mask_v2:lock_atoms=2:total_atoms=133:phase_lock=PHASE_RESOLVED:steric_volume_proxy=20A3_per_atom"",""lock_steric_volume_angstrom3"":40.0,""lock_voxel_indices"":""[215945,225065]"",""oracle_mode"":""validated_o3a_zmatrix_corpus_lookup"",""pi_clash_lock"":3.3347700000489526,""pi_clash_lock_cold_hold"":65.38722731148573,""pi_clash_lock_cold_return"":68.65658867706001,""pi_clash_lock_ramp_down"":33.49971336136063,""pi_clash_lock_ramp_up"":33.49971336136063,""pi_clash_lock_warm_hold"":1.6121994112355225,""pi_clash_pocket"":1.6423115413774918,""rust_reward_authority"":true,""selected_dihedral_deg"":120.0,""survival_tier"":""normal""}",PHASE_RESOLVED,0.0,0.0,0.0,0.0,0.0,true,10.69245845867146,NOT_REQUESTED,true,true,PROJECTED,policy_generated_not_validated
